Unique_ID,X,Y,NAME,DISTRICT,Hectare,EnvironmentalValue,EnvironmentalComposite,RiverDistance,RoadDistance,RailwayDistance,SpaceValue,RiverQuality,PublicBuilding,EducationBuilding,IndustryBuilding,ResidentBuilding,PerHousehold,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Aged_Working,Population,PopulationDensity,PresonsHectare,HousePrice,HouseSaleRate,EmploymentRate,UnemployRate,AccessToTraffic,Traffic,Transportation,ChildrenObesityRate,IncapacityRate,CrimeRate,DeliberateFires,StudentScore,StudentAbsence,ChildrenInLow,AceessToGreenSpace,WellBeing,LifeExpectancy,PM2_5_Conc,Attribut_1,Attribut_2,OtterRecordYear
71,538108,179472,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.32,0.62,0,0.05,0,0.05,0,555.6947937,0,0,0,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
72,538294,179472,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.289,0.31,0.16,0.08,0,0.06,0,0,0,0,1734.444031,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,10.55,3.5999999,3.2,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
73,538480,179472,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.242,0.31,1,0.01,0,0.58,0,0,0,0,1365.400391,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,10.55,3.5999999,3.2,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
74,538666,179472,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.455,0.31,1,0,0,1,0,0,0,0,0,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
75,537828,179526,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.046,0.54,0.97,0,0,0,0,242.3390045,0,0,781.6967926,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
76,538015,179526,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.335,0.54,0.11,0.03,0.07,0,0,261.1361008,0,0,2759.359401,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
77,538201,179526,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.44,0.62,0.03,0.08,0,0.26,0,1742.06398,0,0,0,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,10.55,3.5999999,3.2,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
78,538387,179526,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.682,0.31,0.67,0.03,0,0,0,0,0,2393.708008,723.3799567,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,10.55,3.5999999,3.2,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
79,538573,179526,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.455,0.31,1,0,0,1,0,0,0,0,0,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
80,537735,179580,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.11,0.62,1,0,0,0,0,0,0,0,1942.888,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
81,537921,179580,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.586,0.54,0.42,0.02,0.07,0,0,1370.640015,0,0,0,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
82,538108,179580,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.33,0.69,0,0.05,0,0,0,696.5739899,0,0,742.0759888,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
83,538294,179580,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.531,0.69,0.27,0.1,0,0,0,1557.161797,0,0,624.6994095,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,10.55,3.5999999,3.2,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
84,538480,179580,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.4,0.31,1,0,0,0.89,0,0,0,111.9062693,0,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,10.55,3.5999999,3.2,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
85,538666,179580,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.415,0.23,1,0,0,1,0,0,0,0,0,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
86,537828,179634,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.062,0.54,0.99,0,0,0,0,2710.215942,0,0,0,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
87,538015,179634,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.434,0.69,0.14,0.03,0.07,0,0,2224.479019,0,0,0,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
88,538201,179634,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.429,0.69,0.12,0.04,0,0,0,1696.634424,0,0,714.5289841,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
89,538387,179634,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.98,0.31,0.89,0.04,0,0.25,0,97.71389771,0,0,1864.166992,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,10.55,3.5999999,3.2,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
90,538573,179634,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.455,0.31,1,0,0,1,0,0,0,0,0,2.5,29.92275895,24.54191195,24.87001237,21.5890081,7.480689738,161.0235935,269.4279746,248.4,246,250000,0.004,46.7,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
91,537735,179687,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.11,0.62,1,0,0,0,0,466.7780151,0,0,736.7884121,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
92,537921,179687,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.64,0.54,0.48,0,0.07,0,0,2645.028992,0,0,0,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
93,538108,179687,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.48,0.69,0.18,0.03,0,0,0,1087.745411,0,0,445.6588559,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
94,538294,179687,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.592,0.69,0.35,0.11,0,0,0,934.3567254,0,0,629.947998,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
95,538480,179687,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.455,0.31,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
96,537828,179741,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.05,0.54,1,0.02,0.07,0,0,2395.215885,0,0,0,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
97,538015,179741,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.495,0.54,0.3,0.05,0,0,0,1227.640064,0,465.927002,15.74569988,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
98,538201,179741,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.658,0.69,0.41,0.05,0,0,0,1933.914324,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
99,538387,179741,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.274,0.62,0.96,0.03,0,0.41,0,719.3407173,0,0,1561.205994,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
100,538573,179741,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.61,0.62,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
101,537735,179795,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.973,0.54,0.9,0.01,0.07,0,0,511.8571329,0,12.47879982,1282.821594,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
102,537921,179795,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.757,0.54,0.63,0.01,0.07,0,0,1718.250519,0,239.8769989,0.049665298,2.4,21.63956109,33.13983098,35.86178835,12.04466136,5.750134944,79.20075282,187.6367296,91.4,106,385000,0.041,62.1,7.7,3.5999999,4.1,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
103,538108,179795,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.95,0.69,0.76,0.01,0,0,0,862.4829712,0,0,155.6518788,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
104,538294,179795,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.826,0.69,0.62,0.05,0,0,0,68.4905014,0,0,2430.788068,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
105,538480,179795,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.61,0.62,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
106,537828,179849,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.059,0.54,0.99,0.01,0,0,0,347.0866591,0,0,0,2,18.99369219,34.70734919,42.41161791,10.90802403,1.37303799,32.46132208,140.8550434,31.4,40,500000,0.09,66.6,6.55,3.5999999,3.8,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
107,538015,179849,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.0190001,0.54,0.94,0.01,0,0,0,37.61309814,0,0,2628.649902,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
108,538201,179849,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.1339999,0.69,0.99,0.01,0,0,0,1072.028023,0,0,1061.180969,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
109,538387,179849,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.477,0.62,1,0.01,0,0.74,0,0,0,0,768.4199677,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
110,538573,179849,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.6059999,0.62,1,0,0.02,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
111,537921,179902,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.067,0.54,1,0.01,0,0,0,4.451029778,0,0,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
112,538108,179902,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.067,0.54,1,0.01,0,0,0,0,0,0,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
113,538294,179902,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.166,0.54,1,0.03,0,0.21,0,67.16379684,0,0,353.8675957,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
114,538480,179902,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.594,0.62,1,0,0.08,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
115,537828,179956,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.0700001,0.54,1,0,0,0,0,0,0,154.7030029,0,2,18.99369219,34.70734919,42.41161791,10.90802403,1.37303799,32.46132208,140.8550434,31.4,40,500000,0.09,66.6,6.55,3.5999999,3.8,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
116,538015,179956,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.054,0.54,0.98,0,0,0,0,0,0,1040,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
117,538201,179956,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.006,0.54,0.92,0,0,0,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
118,538387,179956,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.442,0.62,1,0.02,0.06,0.7,0,258.7409973,0,0,440.1629944,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
119,538573,179956,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.61,0.62,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
120,537921,180010,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.99,0.54,0.9,0,0,0,0,0,0,2998.899899,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
121,538108,180010,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.818,0.54,0.69,0,0.02,0,0,0,0,0,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
122,538294,180010,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.0039999,0.54,0.94,0.02,0.06,0,0,0,0,770.0469971,394.5472946,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
123,538480,180010,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.61,0.62,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
124,537828,180063,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.063,0.54,1,0.01,0.02,0,0,267.4630127,0,1075.325043,0,2,18.99369219,34.70734919,42.41161791,10.90802403,1.37303799,32.46132208,140.8550434,31.4,40,500000,0.09,66.6,6.55,3.5999999,3.8,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
125,538015,180063,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.826,0.54,0.71,0,0.06,0,0,0,0,2358.890343,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
126,538201,180063,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.786,0.54,0.66,0,0.06,0,0,0,0,0,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
127,538387,180063,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.339,0.69,1,0.02,0,0.4,0,187.2982016,0,0,2446.046883,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
128,538573,180063,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.645,0.69,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
129,537921,180117,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.058,0.54,1,0,0.06,0,0,668.8599854,0,101.7639999,0,2,18.99369219,34.70734919,42.41161791,10.90802403,1.37303799,32.46132208,140.8550434,31.4,40,500000,0.09,66.6,6.55,3.5999999,3.8,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
130,538108,180117,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.906,0.54,0.81,0,0.06,0,0,0,0,0,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
131,538294,180117,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.061,0.54,1,0.03,0,0,0,0,0,72.77649689,1780.709877,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
132,538480,180117,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.645,0.69,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
133,537828,180171,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.048,0.54,0.99,0.02,0.04,0,0,3999.377869,0,0,0,2,18.99369219,34.70734919,42.41161791,10.90802403,1.37303799,32.46132208,140.8550434,31.4,40,500000,0.09,66.6,6.55,3.5999999,3.8,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
134,538015,180171,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.006,0.54,0.92,0,0,0,0,0,0,0,0,2,18.99369219,34.70734919,42.41161791,10.90802403,1.37303799,32.46132208,140.8550434,31.4,40,500000,0.09,66.6,6.55,3.5999999,3.8,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
135,538201,180171,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.0700001,0.54,1,0,0,0,0,0,0,0,257.0391979,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
136,538387,180171,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.17,0.69,0.98,0.03,0,0.1,0,276.0344925,0,82.00550079,1817.157156,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
137,538573,180171,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.645,0.69,1,0,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
138,537921,180225,Blackwall & Cubitt Town,Tower Hamlets,188.125,0.965,0.54,0.87,0.02,0,0.01,0,2264.369995,0,0,0,2,18.99369219,34.70734919,42.41161791,10.90802403,1.37303799,32.46132208,140.8550434,31.4,40,500000,0.09,66.6,6.55,3.5999999,3.8,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
139,538108,180225,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.0700001,0.54,1,0,0,0,0,0,0,0,0,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
140,538294,180225,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.0700001,0.54,1,0,0,0,0,0,0,100.4729996,1364.047691,2.1,13.17135729,39.02102641,42.33147449,11.12874038,2.746967563,37.51428571,145.9138518,37.8,44,491500,0.023,79.5,5.05,3.5999999,4.6,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
141,538480,180225,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.5,0.69,1,0,0,0.71,0,0,0,168.7200012,262.3422012,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,7,3.5999999,4,50,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
142,538666,180225,Blackwall & Cubitt Town,Tower Hamlets,188.125,1.4220001,0.31,1,0.11,0,1,0,0,0,0,0,2.3,17.8430611,29.9831185,39.97749133,15.01979194,5.590072941,112.8162415,221.2297774,141.3,144,389250,0.016,69.2,3.25,3.5999999,0,0,25.7,1.4,43,0.9,343,1.3,33,3,7.9200001,81,16.11,2,17,0
